id,program,title,link,upvotes,bounty,vuln_type,date
111868,HackerOne,Report title and issue information prepopulated ,hackerone.com/reports/111868,15,0.0,,2016-07-15
111968,HackerOne,Interstitial redirect bypass / open redirect in https://hackerone.com/zendesk_session,hackerone.com/reports/111968,28,0.0,Open Redirect,2016-02-24
111999,General Motors,Full Path Disclosure on gmchat.gm.com,hackerone.com/reports/111999,3,0.0,Information Disclosure,2016-05-23
112001,General Motors,XSS on gmchat.gm.com,hackerone.com/reports/112001,3,0.0,Cross-site Scripting (XSS) - Generic,2016-05-23
112025,Udemy,Stored XSS,hackerone.com/reports/112025,0,0.0,Cross-site Scripting (XSS) - Generic,2016-02-22
112057,Internet Bug Bounty,Heapoverflow in zipimporter module,hackerone.com/reports/112057,12,0.0,Memory Corruption - Generic,2019-10-14
112116,Bime,XXE in the Connector Designer,hackerone.com/reports/112116,15,0.0,Information Disclosure,2016-09-14
112156,Bime,SSRF in the Connector Designer (REST and Elastic Search),hackerone.com/reports/112156,7,0.0,Privilege Escalation,2016-09-14
112166,Bime,The JDBC driver used by the Vertica connector allows to create files on the backends,hackerone.com/reports/112166,6,0.0,,2016-09-14
112304,ownCloud,owncloud.help: Text  Injection,hackerone.com/reports/112304,0,0.0,Violation of Secure Design Principles,2016-01-23
112306,Deriv.com,Full takeover of some binary.com sub domains,hackerone.com/reports/112306,4,0.0,,2016-02-05
112372,Zaption,XSS during presentation,hackerone.com/reports/112372,6,0.0,Cross-site Scripting (XSS) - Generic,2017-10-28
112386,Tor,"smartlist_add, smartlist_insert (may) cause heap corruption as a result of inadequate checks in smartlist_ensure_capacity",hackerone.com/reports/112386,6,0.0,Memory Corruption - Generic,2017-10-19
112496,Coinbase,Session Issue Maybe Can lead to huge loss [CRITICAL],hackerone.com/reports/112496,10,1000.0,Cryptographic Issues - Generic,2016-02-21
112632,Tor,[tor] libevent dns remote stack overread vulnerability,hackerone.com/reports/112632,6,0.0,Memory Corruption - Generic,2017-10-19
112687,Gratipay,grtp.co is vulnerable to http-vuln-cve2011-3192,hackerone.com/reports/112687,1,0.0,Uncontrolled Resource Consumption,2016-02-12
112723,Internet Bug Bounty,PHP-FPM fpm_log.c memory leak and buffer overflow,hackerone.com/reports/112723,1,0.0,Uncontrolled Resource Consumption,2019-11-12
112784,Tor,libevent (stack) buffer overflow in evutil_parse_sockaddr_port,hackerone.com/reports/112784,6,0.0,Memory Corruption - Generic,2017-10-19
112855,Internet Bug Bounty,EIP control using type confusion in json encoding,hackerone.com/reports/112855,1,0.0,Code Injection,2019-11-12
112858,Internet Bug Bounty,UAF in xmlparser_setevents (1),hackerone.com/reports/112858,1,0.0,Memory Corruption - Generic,2019-11-12
112860,Internet Bug Bounty,UAF  in xmlparser_setevents (2),hackerone.com/reports/112860,2,0.0,Memory Corruption - Generic,2019-11-12
112863,Internet Bug Bounty,Trivial age-old heap overflow in 32-bit PHP,hackerone.com/reports/112863,2,0.0,Code Injection,2019-11-12
112935,HackerOne,Unintended HTML inclusion as a result of https://hackerone.com/reports/110578,hackerone.com/reports/112935,18,0.0,,2016-02-24
112955,withinsecurity,WordPress Failure Notice page will generate arbitrary hyperlinks,hackerone.com/reports/112955,1,0.0,,2016-03-25
113070,HackerOne,Multiple issues with Markdown and URL parsing,hackerone.com/reports/113070,6,500.0,Violation of Secure Design Principles,2016-04-21
113112,Paragon Initiative Enterprises,Open-redirect on paragonie.com,hackerone.com/reports/113112,4,0.0,Open Redirect,2016-02-07
113120,Internet Bug Bounty,"An integer overflow bug in php_implode() could lead heap overflow, make PHP to crash",hackerone.com/reports/113120,1,0.0,Memory Corruption - Generic,2019-11-12
113122,Internet Bug Bounty,An integer overflow bug in php_str_to_str_ex() led arbitrary code execution.,hackerone.com/reports/113122,1,0.0,Memory Corruption - Generic,2019-11-12
113211,ownCloud,No Any Kind of Protection on Delete account,hackerone.com/reports/113211,1,0.0,Improper Authentication - Generic,2016-03-02
113268,Internet Bug Bounty,Integer overflow in wordwrap,hackerone.com/reports/113268,2,0.0,Memory Corruption - Generic,2019-10-14
113288,Internet Bug Bounty,OpenSSL Key Recovery Attack on DH small subgroups (CVE-2016-0701) ,hackerone.com/reports/113288,2,2500.0,Cryptographic Issues - Generic,2016-03-28
113339,Paragon Initiative Enterprises,Cross-domain AJAX request,hackerone.com/reports/113339,1,0.0,Violation of Secure Design Principles,2016-06-17
113424,Tor,[tor] control connection pre-auth DoS (infinite loop) with --enable-bufferevents,hackerone.com/reports/113424,7,0.0,Uncontrolled Resource Consumption,2017-10-19
113798,Internet Bug Bounty,Null pointer deref with ob_start with compact,hackerone.com/reports/113798,1,500.0,,2019-10-13
113799,Internet Bug Bounty,Null pointer deref with ob_start with get_defined_vars,hackerone.com/reports/113799,1,500.0,,2019-10-13
113831,Ruby on Rails,Regarding [CVE-2016-0752] Possible Information Leak Vulnerability in Action View,hackerone.com/reports/113831,6,0.0,Code Injection,2016-03-01
113857,Eternal,CSRF AT SELECTING ZAMATO HANDLE,hackerone.com/reports/113857,5,0.0,Cross-Site Request Forgery (CSRF),2016-03-18
113865,Eternal,CSRF AT INVITING PEOPLE THOUGH PHONE NUMBER,hackerone.com/reports/113865,5,0.0,Violation of Secure Design Principles,2016-09-14
113869,Eternal,Subdomain Takeover ,hackerone.com/reports/113869,4,0.0,Information Disclosure,2016-03-09
113928,Ruby on Rails,Remote code execution using render :inline,hackerone.com/reports/113928,7,1500.0,Code Injection,2016-03-01
114024,Internet Bug Bounty,Stack overflow when decompressing tar archives,hackerone.com/reports/114024,0,500.0,Memory Corruption - Generic,2019-11-12
114078,Internet Bug Bounty,"Use-after-free vulnerability in SPL(ArrayObject, unserialize)",hackerone.com/reports/114078,1,1000.0,Code Injection,2019-11-12
114079,Internet Bug Bounty,"Use-after-free vulnerability in SPL(SplObjectStorage, unserialize)",hackerone.com/reports/114079,1,1000.0,Code Injection,2019-11-12
114127,Eternal,Twitter Disconnect CSRF,hackerone.com/reports/114127,9,0.0,Cross-Site Request Forgery (CSRF),2016-09-30
114134,Snapchat,Subdomain takeover in http://support.scan.me pointing to Zendesk (a Snapchat acquisition),hackerone.com/reports/114134,14,0.0,Cross-site Scripting (XSS) - Generic,2016-02-16
114151,Eternal,Cross Site Scripting - type Patameter,hackerone.com/reports/114151,2,0.0,Cross-site Scripting (XSS) - Generic,2016-03-06
114169,X / xAI,Bypassing Digits web authentication's host validation with HPP,hackerone.com/reports/114169,108,0.0,Improper Authentication - Generic,2016-08-12
114172,Internet Bug Bounty,	Out-of-Bound Read in phar_parse_zipfile(),hackerone.com/reports/114172,7,500.0,Memory Corruption - Generic,2019-10-15
114339,Internet Bug Bounty,Type Confusion in WDDX Packet Deserialization,hackerone.com/reports/114339,6,0.0,,2019-10-13
114389,Eternal,Remote File Upload Vulnerability in business-blog.zomato.com,hackerone.com/reports/114389,1,0.0,Code Injection,2016-03-06
114414,Internet Bug Bounty,openssl_seal() uninitialized memory usage,hackerone.com/reports/114414,1,0.0,Memory Corruption - Generic,2019-11-12
114430,Shopify,CSRF on https://shopify.com/plus,hackerone.com/reports/114430,3,500.0,Information Disclosure,2016-02-17
114476,VK.com,Внедрение внешних сущностей в функционале импорта пользователей YouTrack,hackerone.com/reports/114476,11,0.0,Command Injection - Generic,2016-03-18
114529,Mapbox,Content Spoofing and Local Redirect in Mapbox Studio,hackerone.com/reports/114529,5,0.0,Open Redirect,2016-04-20
114631,Eternal,Several XSS affecting Zomato.com and developers.zomato.com,hackerone.com/reports/114631,5,0.0,Cross-site Scripting (XSS) - Generic,2016-08-02
114879,Eternal,"Persistent input validation mail encoding vulnerability  in the ""just followed you"" email notification.",hackerone.com/reports/114879,4,0.0,Cross-site Scripting (XSS) - Generic,2016-04-07
115036,Eternal,Weak Password Policy,hackerone.com/reports/115036,4,0.0,Improper Authentication - Generic,2016-03-13
115158,X / xAI,CSRF in twitterflightschool.com ( CAN POST ON TIMELINE WITHOUT USER PERMISSION),hackerone.com/reports/115158,8,0.0,Cross-Site Request Forgery (CSRF),2017-11-06
115205,HackerOne,Putting link inside link in markdown,hackerone.com/reports/115205,4,0.0,Uncontrolled Resource Consumption,2016-04-02
115209,Uber,Unauthorized file (invoice) download,hackerone.com/reports/115209,3,0.0,Improper Authentication - Generic,2016-06-15
115214,Paragon Initiative Enterprises,Missing SPF for https://paragonie.com/,hackerone.com/reports/115214,1,0.0,Violation of Secure Design Principles,2016-02-08
115219,Paragon Initiative Enterprises,Information Disclosure in Error Page,hackerone.com/reports/115219,2,0.0,Information Disclosure,2016-04-29
115232,Paragon Initiative Enterprises,Email spoofing,hackerone.com/reports/115232,1,0.0,Violation of Secure Design Principles,2016-06-17
115245,Paragon Initiative Enterprises,Email Authentication bypass Vulnerability,hackerone.com/reports/115245,2,0.0,Violation of Secure Design Principles,2016-06-17
115246,Paragon Initiative Enterprises,DNSsec not configured,hackerone.com/reports/115246,1,0.0,Violation of Secure Design Principles,2016-04-27
115248,Eternal,XSS and CSRF in Zomato Contact form,hackerone.com/reports/115248,1,0.0,Cross-site Scripting (XSS) - Generic,2016-05-24
115250,Paragon Initiative Enterprises,Missing SPF records for paragonie.com,hackerone.com/reports/115250,1,0.0,Violation of Secure Design Principles,2016-06-17
115271,Paragon Initiative Enterprises,SSL certificate public key less than 2048 bit,hackerone.com/reports/115271,1,0.0,Cryptographic Issues - Generic,2016-05-05
115275,Gratipay,SPF DNS Record ,hackerone.com/reports/115275,1,0.0,Violation of Secure Design Principles,2016-03-15
115284,Gratipay,prevent content spoofing on /search,hackerone.com/reports/115284,1,0.0,Violation of Secure Design Principles,2016-04-06
115294,Paragon Initiative Enterprises,Missing SPF,hackerone.com/reports/115294,2,0.0,Violation of Secure Design Principles,2016-06-17
115296,Paragon Initiative Enterprises,Your Application Have Cacheable SSL Pages,hackerone.com/reports/115296,2,0.0,Violation of Secure Design Principles,2017-10-16
115304,Paragon Initiative Enterprises,Blind SQL INJ,hackerone.com/reports/115304,1,0.0,SQL Injection,2016-06-17
115315,Paragon Initiative Enterprises,Missing SPF for paragonie.com,hackerone.com/reports/115315,1,0.0,Violation of Secure Design Principles,2016-04-27
115323,Paragon Initiative Enterprises,CSRF  AT SUBSCRIBE TO LIST ,hackerone.com/reports/115323,4,0.0,Cross-Site Request Forgery (CSRF),2016-05-05
115337,Paragon Initiative Enterprises,Full Path Disclosure,hackerone.com/reports/115337,1,0.0,Information Disclosure,2016-03-09
115390,Paragon Initiative Enterprises,Missing SPF for paragonie.com,hackerone.com/reports/115390,1,0.0,Violation of Secure Design Principles,2016-06-17
115402,Eternal,XSS via modified Zomato widget (res_search_widget.php),hackerone.com/reports/115402,0,0.0,Cross-site Scripting (XSS) - Generic,2016-03-11
115422,Paragon Initiative Enterprises,Full Path Disclosure in password lock,hackerone.com/reports/115422,0,0.0,Information Disclosure,2017-10-16
115438,Urban Dictionary,Cross-Site Scripting Vulnerability in urbandictionary.com,hackerone.com/reports/115438,2,0.0,Cross-site Scripting (XSS) - Generic,2016-04-28
115452,Paragon Initiative Enterprises,Email Spoof,hackerone.com/reports/115452,19,0.0,Improper Authentication - Generic,2016-06-17
115560,Eternal,Two XSS vulns in widget parameters (all_collections.php and o2.php),hackerone.com/reports/115560,1,0.0,Cross-site Scripting (XSS) - Generic,2016-08-02
115686,Tor,"[tor] pre-emptive defenses, potential vulnerabilities",hackerone.com/reports/115686,8,0.0,Violation of Secure Design Principles,2017-11-26
115702,Tor,[tor] libevent dns OOB read,hackerone.com/reports/115702,7,0.0,Memory Corruption - Generic,2017-10-19
115748,Imgur,SSRF in https://imgur.com/vidgif/url,hackerone.com/reports/115748,52,0.0,Uncontrolled Resource Consumption,2016-03-12
115844,Legal Robot,  Rate limiting on password reset links ,hackerone.com/reports/115844,4,0.0,Improper Authentication - Generic,2016-09-16
115845,Legal Robot,  Rate limiting on Email confirmation link,hackerone.com/reports/115845,4,0.0,Improper Authentication - Generic,2016-09-19
115857,Imgur,SSRF and local file read in video to gif converter,hackerone.com/reports/115857,14,0.0,,2016-04-16
115978,Imgur,SSRF / Local file enumeration / DoS due to improper handling of certain file formats by ffmpeg,hackerone.com/reports/115978,8,0.0,Command Injection - Generic,2016-03-14
116006,Shopify,XSS on hardware.shopify.com,hackerone.com/reports/116006,1,500.0,Cross-site Scripting (XSS) - Generic,2016-03-01
116029,HackerOne,Private program activity timeline information disclosure,hackerone.com/reports/116029,9,0.0,Improper Authentication - Generic,2016-03-16
116032,HackerOne,Private Program Disclosure in /:handle/reports/draft.json endpoint,hackerone.com/reports/116032,6,0.0,Improper Authentication - Generic,2016-02-16
116057,Paragon Initiative Enterprises,file full path discloser.,hackerone.com/reports/116057,1,0.0,Information Disclosure,2016-06-17
116135,General Motors,Reflected Cross Site Script in www.gmcar.gm.com,hackerone.com/reports/116135,2,0.0,Cross-site Scripting (XSS) - Generic,2017-06-09
116189,HackerOne,Null byte injection ,hackerone.com/reports/116189,7,0.0,,2016-02-23
116254,ownCloud,owncloud.com: Persistent XSS In Account Profile,hackerone.com/reports/116254,1,0.0,Cross-site Scripting (XSS) - Generic,2016-02-15
116286,Internet Bug Bounty,"Type confusion in partial.setstate, partial_repr, partial_call leads to memory corruption, reliable control flow hijack",hackerone.com/reports/116286,13,1000.0,Code Injection,2016-09-20
116352,Gratipay,nginx SPDY heap buffer overflow for https://grtp.co/,hackerone.com/reports/116352,0,0.0,Memory Corruption - Generic,2016-02-15
116360,Gratipay,The POODLE attack (SSLv3 supported) for https://grtp.co/,hackerone.com/reports/116360,3,0.0,Cryptographic Issues - Generic,2016-03-16
116372,Internet Bug Bounty,Use-After-Free / Double-Free in WDDX Deserialize,hackerone.com/reports/116372,14,500.0,Memory Corruption - Generic,2019-10-15
116382,General Motors,Content Spoof in webcaps.ecomm.gm.com,hackerone.com/reports/116382,1,0.0,Violation of Secure Design Principles,2016-08-30
116419,Slack,an xss issue in https://hunter22.slack.com/help/requests/793043,hackerone.com/reports/116419,1,100.0,Cross-site Scripting (XSS) - Generic,2016-04-30
116432,General Motors,E-mail Spoof in media.gm.com,hackerone.com/reports/116432,1,0.0,Violation of Secure Design Principles,2016-05-23
116504,Ubiquiti Inc.,Auth bypass on directory.corp.ubnt.com,hackerone.com/reports/116504,5,0.0,Improper Authentication - Generic,2016-06-02
116512,Gratipay,Markdown parsing issue enables insertion of malicious tags,hackerone.com/reports/116512,0,0.0,Cross-site Scripting (XSS) - Generic,2017-08-21
116575,Legal Robot,Remote Code Execution (upload),hackerone.com/reports/116575,60,0.0,Violation of Secure Design Principles,2016-08-26
116609,Legal Robot,SPF Issue ,hackerone.com/reports/116609,6,0.0,Improper Authentication - Generic,2016-09-25
